id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,day_of_week,is_weekend,quarter,scaled_sell_price,pi_mean,poblacion,Crecimiento_p,pib_por_estado,riqueza_per_capita,wti
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,1,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,4.64,5,1,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,1,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,2.88,5,1,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,7,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,1.0,5,1,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,0,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,7.88,5,1,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,22,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,0.46,5,1,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,1,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,1.77,5,1,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1443,1,2015-01-10,11450,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,1,0,0,2.97,5,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,8.26,6,1,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,3.97,6,1,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,6,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,9,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,4.64,6,1,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.88,6,1,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.0,6,1,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,7.88,6,1,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,11,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,0.46,6,1,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,1,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.77,6,1,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1444,0,2015-01-11,11450,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,6,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,2,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,8.26,0,0,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,2,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,3.97,0,0,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,1,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,0,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,2,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,4.64,0,0,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,0,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.88,0,0,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,0,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.0,0,0,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,0,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,7.88,0,0,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,5,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,0.46,0,0,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,4,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.77,0,0,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1445,0,2015-01-12,11450,Monday,3,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,0,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.07
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,8.26,1,0,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,3.97,1,0,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,2.97,1,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,4.64,1,0,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,2.88,1,0,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,1.0,1,0,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,7.88,1,0,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,3,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,0.46,1,0,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,1,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,1.77,1,0,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1446,0,2015-01-13,11450,Tuesday,4,2015-01,2015,No Event,No Type,No Event,No Type,0,1,0,2.97,1,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,45.89
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,2,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,8.26,2,0,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,0,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,3.97,2,0,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,0,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,2.97,2,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,4,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,4.64,2,0,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,1,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,2.88,2,0,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,1,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,1.0,2,0,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,0,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,7.88,2,0,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,3,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,0.46,2,0,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,1,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,1.77,2,0,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1447,1,2015-01-14,11450,Wednesday,5,2015-01,2015,No Event,No Type,No Event,No Type,0,0,1,2.97,2,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.48
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,1,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,8.26,3,0,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,0,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,3.97,3,0,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,0,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,3,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,1,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,4.64,3,0,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,2,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.88,3,0,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,7,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.0,3,0,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,2,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,7.88,3,0,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,0,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,0.46,3,0,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,3,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,1.77,3,0,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1448,1,2015-01-15,11450,Thursday,6,2015-01,2015,No Event,No Type,No Event,No Type,0,1,1,2.97,3,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,46.25
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,0,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,8.26,4,0,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,0,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,3.97,4,0,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,1,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.97,4,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,1,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,4.64,4,0,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,1,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.88,4,0,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,0,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,1.0,4,0,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,0,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,7.88,4,0,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,15,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,0.46,4,0,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,2,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,1.77,4,0,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1449,0,2015-01-16,11450,Friday,7,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.97,4,0,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,48.69
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,1,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,8.26,5,1,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,0,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,3.97,5,1,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,0,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.97,5,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,2,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,4.64,5,1,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,1,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.88,5,1,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,0,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,1.0,5,1,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_007_CA_1_evaluation,HOBBIES_1_007,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,0,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,7.88,5,1,1,1.5783124438920124,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_008_CA_1_evaluation,HOBBIES_1_008,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,15,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,0.46,5,1,1,-1.250742999756499,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_009_CA_1_evaluation,HOBBIES_1_009,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,0,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,1.77,5,1,1,-0.7512736424546728,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_010_CA_1_evaluation,HOBBIES_1_010,HOBBIES_1,HOBBIES,CA_1,CA,d_1450,2,2015-01-17,11451,Saturday,1,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.97,5,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_001_CA_1_evaluation,HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,0,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,8.26,6,1,1,1.7231966849413967,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_002_CA_1_evaluation,HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,0,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,3.97,6,1,1,0.08752985835755432,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_003_CA_1_evaluation,HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,1,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.97,6,1,1,-0.29374446019345796,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_004_CA_1_evaluation,HOBBIES_1_004,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,3,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,4.64,6,1,1,0.34298365178673235,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_005_CA_1_evaluation,HOBBIES_1_005,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,1,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,2.88,6,1,1,-0.3280591488630492,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
HOBBIES_1_006_CA_1_evaluation,HOBBIES_1_006,HOBBIES_1,HOBBIES,CA_1,CA,d_1451,0,2015-01-18,11451,Sunday,2,2015-01,2015,No Event,No Type,No Event,No Type,0,0,0,1.0,6,1,1,-1.0448548677389522,36156027.155172415,38918045.0,0.64,839466.5,17635.333333333332,47.3255
